protocol_id,panel_id,dataset_id,assay_id,task_id,target_id,protein_id,family_id,model_id,selection_gain_sd,protein_length,assayed_fraction,mutated_positions,msa_depth,msa_neff,alignment_coverage,sequence_identity_to_development,structure_similarity_to_development,domain_coverage,score_dispersion,score_tail_separation,missing_fraction,ensemble_disagreement,ensemble_agreement,taxon,assay_modality,model_family,model_modalities,exposure_status,structure_available,development_crossover_probability_supervised_wins,transport_estimator,fold,predicted_selection_gain_sd,decision_selection_gain_sd,predicted_error_scale,lower_selection_gain_sd,auditor_selected,auditor_confidence,trusted,prediction_error,decision_prediction_error,lower_bound_covers,elastic_predicted_selection_gain_sd
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,A0A140D2T1_ZIKV,cssf_a5d49b9502ef,carp_640m,0.1931785880143609,3423,0.147239263803681,504,16501,854.1,0.948,0.0,0.2561,0.0,3.2334919852757023,0.8034737699939535,0.0,0.249238015250917,0.750761984749083,Virus,OrganismalFitness,convolutional-protein-language-model,sequence,known-development-benchmark,available,,histgb,0,0.39386225518477663,0.39386225518477663,0.19448996621653933,0.08118821424704104,False,,False,0.20068366717041572,0.20068366717041572,True,0.48932066221074266
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,A0A140D2T1_ZIKV,cssf_a5d49b9502ef,esm1v_ensemble,0.1066615073728358,3423,0.147239263803681,504,16501,854.1,0.948,0.0,0.2561,0.0,1.5300919248997291,1.032690386883065,0.0,0.1935039995888918,0.8064960004111081,Virus,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,,histgb,0,0.14542177792195984,0.14542177792195984,0.16765943192519514,-0.12411784461573974,False,,False,0.03876027054912404,0.03876027054912404,True,0.38496722828806496
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,A0A140D2T1_ZIKV,cssf_a5d49b9502ef,esm2_150m,-0.0292027775723766,3423,0.147239263803681,504,16501,854.1,0.948,0.0,0.2561,0.0,1.16476556788347,1.3671608963584232,0.0,0.2459015735691048,0.7540984264308952,Virus,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,,histgb,0,0.0031942944106679795,0.0031942944106679795,0.2010665734328492,-0.3200527050913897,False,,False,0.03239707198304458,0.03239707198304458,True,0.35951889749529087
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,A0A140D2T1_ZIKV,cssf_a5d49b9502ef,esm2_35m,0.0064560410628843,3423,0.147239263803681,504,16501,854.1,0.948,0.0,0.2561,0.0,1.0740707067010231,1.4386513232028433,0.0,0.2566739298132409,0.7433260701867591,Virus,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,,histgb,0,0.0021129953980709693,0.0021129953980709693,0.19917825408897935,-0.3180982256969335,False,,False,-0.004343045664813331,-0.004343045664813331,True,0.3540747357092443
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,A0A140D2T1_ZIKV,cssf_a5d49b9502ef,esm2_650m,0.0776851337432295,3423,0.147239263803681,504,16501,854.1,0.948,0.0,0.2561,0.0,3.694563718346456,0.9796610424011084,0.0,0.2705748558535195,0.7294251441464805,Virus,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,,histgb,0,0.513878731518037,0.513878731518037,0.14832038971076703,0.27542974360114014,False,,False,0.4361935977748075,0.4361935977748075,False,0.3791420395478504
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,A0A140D2T1_ZIKV,cssf_a5d49b9502ef,esm2_8m,-0.0588386739735913,3423,0.147239263803681,504,16501,854.1,0.948,0.0,0.2561,0.0,0.9631763832469032,1.6732384107069358,0.0,0.2682674581475833,0.7317325418524167,Virus,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,,histgb,0,0.013734305036925297,0.013734305036925297,0.16686656388656027,-0.25453065403924474,False,,False,0.0725729790105166,0.0725729790105166,True,0.3591719130102347
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,A0A140D2T1_ZIKV,cssf_a5d49b9502ef,esm_if1,0.1352855605046223,3423,0.147239263803681,504,16501,854.1,0.948,0.0,0.2561,0.0,0.0102447164554118,1.1079806578292866,0.0,0.3716083855886452,0.6283916144113548,Virus,OrganismalFitness,inverse-folding-model,sequence+structure,known-development-benchmark,available,,histgb,0,0.3736983893410248,0.3736983893410248,0.2903374590755891,-0.0930659807226012,False,,False,0.2384128288364025,0.2384128288364025,True,0.356560783513618
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,A0A140D2T1_ZIKV,cssf_a5d49b9502ef,saprot_35m,0.0913493590838207,3423,0.147239263803681,504,16501,854.1,0.948,0.0,0.2561,0.0,2.171202389220553,1.2205630856582632,0.0,0.26344043369226,0.73655956630774,Virus,OrganismalFitness,structure-aware-protein-language-model,sequence+structure,known-development-benchmark,available,,histgb,0,0.15530336524954935,0.15530336524954935,0.155553446303424,-0.0947739296548627,False,,False,0.06395400616572865,0.06395400616572865,True,0.4806283496247806
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,A0A140D2T1_ZIKV,cssf_a5d49b9502ef,tranception_l_no_retrieval,0.392781405292346,3423,0.147239263803681,504,16501,854.1,0.948,0.0,0.2561,0.0,0.0104013452017499,0.946368477399472,0.0,0.3145611199193836,0.6854388800806164,Virus,OrganismalFitness,autoregressive-protein-language-model,sequence,known-development-benchmark,available,,histgb,0,0.613996451183902,0.613996451183902,0.2942395398946768,0.14095885581459938,False,,False,0.221215045891556,0.221215045891556,True,0.3655348896942428
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,A0A140D2T1_ZIKV,cssf_a5d49b9502ef,vespag,0.5073360330040683,3423,0.147239263803681,504,16501,854.1,0.948,0.0,0.2561,0.0,0.0621498380469193,2.7562548796402333,0.0,0.3139720706345916,0.6860279293654084,Virus,OrganismalFitness,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,histgb,0,0.6375896479004296,0.6375896479004296,0.23243105678356768,0.2639191744168154,True,0.4499864254344064,True,0.13025361489636134,0.13025361489636134,True,0.49711318576727365
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,carp_640m,0.9306828129101086,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,4.004955417402801,1.9845519226290504,0.0,0.3950689952639725,0.6049310047360275,Virus,OrganismalFitness,convolutional-protein-language-model,sequence,known-development-benchmark,available,,histgb,1,0.5168972069531289,0.5227842753719354,0.15400590843188738,0.1606095167177462,False,,False,-0.41378560595697966,-0.4078985375381732,True,0.38840964900313946
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,esm1v_ensemble,0.9323175025893282,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,3.633797732043079,2.036024824389613,0.0,0.3865994279879292,0.6134005720120708,Virus,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,,histgb,1,0.5085643583870614,0.5180470163254985,0.16567333124773098,0.1284340503617929,False,,False,-0.42375314420226684,-0.4142704862638297,True,0.2818699269783326
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,esm2_150m,-0.0634174838363436,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,1.3803243047834917,1.125505730995576,0.0,0.36424669718893,0.63575330281107,Virus,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,,histgb,1,-0.04878165833200526,0.07809132076829774,0.2248847708110059,-0.45076882766880433,False,,False,0.01463582550433834,0.14150880460464133,True,0.16549337374929107
